3000	7.811524e-08
4000	1.297346e-07
5000	1.904075e-07
6000	2.514853e-07
0	1.473195e-08
1000	3.885118e-08
0	1.473195e-08
1000	1.473195e-08
2000	1.473195e-08
3000	1.473195e-08
4000	1.473195e-08
5000	1.473195e-08
6000	1.473195e-08
7000	1.473195e-08
8000	1.473195e-08
9000	1.473195e-08
10000	1.473195e-08
11000	1.473195e-08
12000	1.473195e-08
13000	1.473195e-08
14000	1.473195e-08
15000	1.473195e-08
16000	1.473195e-08
17000	1.473195e-08
18000	1.473195e-08
19000	1.473195e-08
20000	1.473195e-08
21000	1.473195e-08
22000	1.473195e-08
23000	1.473195e-08
24000	1.473195e-08
25000	1.473195e-08
26000	1.473195e-08
27000	1.473195e-08
28000	1.473195e-08
29000	1.473195e-08
30000	1.473195e-08
31000	1.473195e-08
32000	1.473195e-08
33000	1.473195e-08
34000	1.473195e-08
35000	1.473195e-08
0	1.473195e-08
1000	1.473195e-08
2000	1.473195e-08
3000	1.473195e-08
4000	1.473195e-08
5000	1.473195e-08
6000	1.473195e-08
7000	1.473195e-08
8000	1.473195e-08
9000	1.473195e-08
10000	1.473195e-08
11000	1.473195e-08
12000	1.473195e-08
13000	1.473195e-08
14000	1.473195e-08
15000	1.473195e-08
16000	1.473195e-08
17000	1.473195e-08
18000	1.473195e-08
19000	1.473195e-08
20000	1.473195e-08
21000	1.473195e-08
22000	1.473195e-08
23000	1.473195e-08
24000	1.473195e-08
25000	1.473195e-08
26000	1.473195e-08
27000	1.473195e-08
28000	1.473195e-08
29000	1.473195e-08
30000	1.473195e-08
31000	1.473195e-08
32000	1.473195e-08
33000	1.473195e-08
34000	1.473195e-08
35000	1.473195e-08
36000	1.473195e-08
37000	1.473195e-08
38000	1.473195e-08
39000	1.473195e-08
40000	1.473195e-08
41000	1.473195e-08
42000	1.473195e-08
43000	1.473195e-08
44000	1.473195e-08
45000	1.473195e-08
46000	1.473195e-08
47000	1.473195e-08
48000	1.473195e-08
49000	1.473195e-08
50000	1.473195e-08
51000	1.473195e-08
52000	1.473195e-08
53000	1.473195e-08
54000	1.473195e-08
55000	1.473195e-08
56000	1.473195e-08
57000	1.473195e-08
58000	1.473195e-08
59000	1.473195e-08
60000	1.473195e-08
61000	1.473195e-08
62000	1.473195e-08
63000	1.473195e-08
64000	1.473195e-08
65000	1.473195e-08
66000	1.473195e-08
67000	1.473195e-08
68000	1.473195e-08
69000	1.473195e-08
70000	1.473195e-08
71000	1.473195e-08
72000	1.473195e-08
0	1.473195e-08
1000	1.473195e-08
2000	1.473195e-08
3000	1.473195e-08
4000	1.473195e-08
5000	1.473195e-08
6000	1.473195e-08
7000	1.473195e-08
8000	1.473195e-08
9000	1.473195e-08
10000	1.473195e-08
11000	1.473195e-08
12000	1.473195e-08
13000	1.473195e-08
14000	1.473195e-08
15000	1.473195e-08
16000	1.473195e-08
17000	1.473195e-08
18000	1.473195e-08
19000	1.473195e-08
20000	1.473195e-08
21000	1.473195e-08
22000	1.473195e-08
23000	1.473195e-08
24000	1.473195e-08
25000	1.473195e-08
26000	1.473195e-08
27000	1.473195e-08
28000	1.473195e-08
29000	1.473195e-08
30000	1.473195e-08
31000	1.473195e-08
32000	1.473195e-08
33000	1.473195e-08
34000	1.473195e-08
0	1.473195e-08
1000	1.473195e-08
2000	1.473195e-08
3000	1.473195e-08
4000	1.473195e-08
5000	1.473195e-08
6000	1.473195e-08
7000	1.473195e-08
8000	1.473195e-08
9000	1.473195e-08
10000	1.473195e-08
11000	1.473195e-08
12000	1.473195e-08
13000	1.473195e-08
14000	1.473195e-08
15000	1.473195e-08
16000	1.473195e-08
17000	1.473195e-08
18000	1.473195e-08
19000	1.473195e-08
20000	1.473195e-08
21000	1.473195e-08
22000	1.473195e-08
23000	1.473195e-08
24000	1.473195e-08
25000	1.473195e-08
26000	1.473195e-08
27000	1.473195e-08
28000	1.473195e-08
29000	1.473195e-08
30000	1.473195e-08
31000	1.473195e-08
32000	1.473195e-08
33000	1.473195e-08
34000	1.473195e-08
35000	1.473195e-08
36000	1.473195e-08
37000	1.473195e-08
38000	1.473195e-08
0	1.473195e-08
1000	1.579314e-08
2000	1.827693e-08
3000	1.992500e-08
4000	2.184707e-08
5000	2.588100e-08
6000	3.034527e-08
7000	3.527557e-08
0	1.473195e-08
1000	1.579314e-08
2000	1.827693e-08
3000	1.992500e-08
4000	2.184707e-08
5000	2.588100e-08
6000	3.034527e-08
7000	3.527557e-08
8000	4.161244e-08
9000	4.833807e-08
10000	5.634029e-08
11000	6.587319e-08
12000	7.690578e-08
13000	9.008443e-08
14000	1.059227e-07
15000	1.247734e-07
16000	1.470790e-07
17000	1.733175e-07
18000	2.042383e-07
19000	2.407131e-07
20000	2.836984e-07
21000	3.343221e-07
22000	3.940582e-07
23000	4.643980e-07
24000	5.473554e-07
25000	6.451108e-07
26000	7.603467e-07
27000	8.961675e-07
28000	1.049786e-06
